index,f_g_small_i_count,f_g_all_caps_wordcount,f_g_sentence_wo_cap_at_start,f_g_sentence_lower_at_start,f_g_fullstop_wo_whitespace_count,f_g_a_an_error_count,f_g_cont_punct_count,f_i_quotation_count,f_i_emoticons_count,f_i_happy_emoticons_count,f_i_question_count,f_i_exclamation_count,f_o_sentiment_score_neg,f_o_sentiment_score_neu,f_o_sentiment_score_pos,f_o_he_she_ratio,f_o_swear_word_count,f_d_character_count,f_d_word_count,f_d_sentence_count,f_d_punctuation_count,f_d_digit_count,f_d_uppercase_count,f_d_short_word_count,f_d_alphabet_count,f_d_contraction_count,f_d_word_without_vowels_count,f_d_hapax_legomenon_count,f_c_mean_word_length,f_c_mean_sentence_length,f_c_word_length_standard_deviation,f_c_sentence_length_standard_deviation,f_c_mean_word_frequency,f_c_lexical_diversity_coefficient,f_c_syntactic_complexity_coefficient,f_c_herdans_log_type_token_richness,f_p_pos_common_noun_ratio,f_p_pos_proper_noun_ratio,f_p_pos_base_adjective_ratio,f_p_pos_comparative_adjective_ratio,f_p_pos_superlative_adjective_ratio,f_p_pos_base_adverb_ratio,f_p_pos_comparative_adverb_ratio,f_p_pos_superlative_adverb_ratio,f_p_pos_infinitive_verb_ratio,f_p_pos_present_tense_1st_2nd_person_verb_ratio,f_p_pos_present_tense_3rd_person_verb_ratio,f_p_pos_past_tense_verb_ratio,f_p_pos_present_participle_verb_ratio,f_p_pos_past_participle_verb_ratio,f_p_pos_modal_auxiliary_verb_ratio,f_p_pos_pronoun_ratio,f_p_pos_genetive_ratio,f_p_pos_interjection_ratio,f_p_pos_foreign_word_ratio,f_p_pos_numeral_ratio,f_p_pos_parenthesis_ratio
1439,0,6,12,0,0,0,0,18,0,0,0,0,0.120984875,0.72036684,0.15864827,0.4074074074074074,1,3076,729,37,118,0,128,560,26,0,100,142,3.475,3.475,1.872,1.872,2.848,0.195,0.0,0.752,0.122,0.089,0.012,0.001,0.0,0.058,0.0,0.0,0.019,0.012,0.012,0.114,0.012,0.011,0.01,0.123,0.0,0.001,0.0,0.005,0.0
1733,0,0,4,2,0,0,0,10,0,0,1,0,0.5405981,0.42084485,0.038557056,1.3333333333333333,0,3088,674,33,138,0,90,464,25,0,82,185,3.81,3.81,2.326,2.326,2.34,0.274,0.0,0.802,0.123,0.08,0.034,0.0,0.001,0.053,0.001,0.0,0.025,0.012,0.01,0.085,0.028,0.019,0.004,0.108,0.0,0.0,0.0,0.006,0.0
1695,0,12,31,2,0,0,1,30,0,0,17,14,0.49423882,0.40410045,0.101660706,1.2,2,3079,789,107,267,0,185,601,26,1,170,168,3.324,3.324,2.136,2.136,2.657,0.213,0.0,0.768,0.101,0.077,0.038,0.001,0.0,0.056,0.003,0.0,0.027,0.029,0.004,0.082,0.015,0.013,0.01,0.123,0.0,0.004,0.003,0.0,0.0
3736,0,1,24,10,0,0,2,15,0,0,6,4,0.093893684,0.6352391,0.27086723,1.1666666666666667,3,3091,725,63,156,9,94,528,26,1,91,203,3.537,3.537,2.129,2.129,2.354,0.28,0.0,0.807,0.134,0.055,0.046,0.0,0.0,0.066,0.004,0.0,0.018,0.017,0.011,0.069,0.021,0.012,0.003,0.121,0.0,0.003,0.0,0.006,0.003
1707,0,0,6,1,0,0,0,6,0,0,3,3,0.36244097,0.46796814,0.16959095,2.2,2,3095,735,49,130,0,82,552,27,0,101,179,3.429,3.429,2.212,2.212,2.483,0.244,0.0,0.786,0.137,0.023,0.044,0.001,0.0,0.073,0.001,0.0,0.03,0.033,0.016,0.059,0.026,0.003,0.004,0.146,0.0,0.001,0.0,0.003,0.0
3719,0,0,24,1,0,1,1,29,0,0,11,6,0.16715209,0.573046,0.25980186,0.5,2,3084,729,47,150,0,125,531,27,0,112,149,3.538,3.538,1.953,1.953,2.7,0.204,0.0,0.759,0.107,0.107,0.03,0.001,0.0,0.06,0.004,0.0,0.03,0.015,0.003,0.088,0.016,0.014,0.005,0.091,0.0,0.004,0.0,0.003,0.0
1153,0,0,13,0,0,0,0,16,0,0,7,4,0.45423746,0.49180976,0.053952824,2.4,0,3074,713,41,120,4,105,550,27,1,101,140,3.529,3.529,2.03,2.03,2.753,0.196,0.0,0.752,0.126,0.079,0.029,0.0,0.0,0.046,0.0,0.0,0.028,0.022,0.011,0.093,0.029,0.004,0.006,0.143,0.0,0.001,0.0,0.006,0.0
1661,0,0,18,2,0,0,1,17,0,0,2,1,0.34503528,0.59324807,0.061716694,0.5,1,3093,730,56,170,0,90,518,27,0,88,206,3.568,3.568,2.238,2.238,2.317,0.282,0.0,0.808,0.171,0.056,0.038,0.003,0.003,0.053,0.001,0.0,0.032,0.012,0.008,0.078,0.012,0.015,0.008,0.078,0.0,0.0,0.0,0.003,0.003
3474,0,0,3,0,0,0,0,4,0,0,0,0,0.4549209,0.5017561,0.043323,1.75,0,3089,607,26,80,15,91,377,25,0,33,203,4.222,4.222,2.589,2.589,2.03,0.334,0.0,0.829,0.163,0.099,0.046,0.002,0.003,0.049,0.0,0.0,0.02,0.013,0.063,0.018,0.016,0.023,0.002,0.038,0.0,0.0,0.0,0.012,0.007
2432,0,6,27,5,0,0,0,23,0,0,10,7,0.13613339,0.45490745,0.40895918,0.8571428571428571,0,3090,703,52,162,0,101,496,26,0,127,188,3.721,3.721,2.537,2.537,2.351,0.267,0.0,0.799,0.119,0.03,0.05,0.0,0.001,0.033,0.0,0.001,0.038,0.016,0.013,0.073,0.028,0.014,0.014,0.141,0.0,0.0,0.0,0.007,0.0
3595,0,1,16,0,0,0,0,16,0,0,1,5,0.38276154,0.54387486,0.07336357,2.125,1,3071,666,42,144,0,82,455,26,0,69,208,3.904,3.904,2.546,2.546,2.191,0.312,0.0,0.821,0.158,0.045,0.044,0.003,0.002,0.066,0.002,0.0,0.026,0.015,0.008,0.074,0.021,0.021,0.009,0.096,0.0,0.0,0.002,0.0,0.0
1759,0,2,17,0,0,0,0,18,0,0,4,0,0.4863662,0.46747753,0.046156235,2.1666666666666665,2,3092,688,54,141,0,101,476,25,0,97,197,3.798,3.798,2.504,2.504,2.271,0.286,0.0,0.809,0.167,0.077,0.051,0.003,0.003,0.028,0.0,0.001,0.02,0.015,0.02,0.064,0.029,0.017,0.001,0.087,0.0,0.001,0.0,0.006,0.0
854,0,0,8,1,0,0,0,11,0,0,4,2,0.37369022,0.5008151,0.12549467,2.1666666666666665,3,3057,707,41,142,0,70,525,27,0,103,213,3.59,3.59,2.24,2.24,2.189,0.301,0.0,0.817,0.157,0.021,0.037,0.004,0.0,0.055,0.001,0.0,0.027,0.033,0.011,0.078,0.016,0.017,0.013,0.136,0.0,0.003,0.0,0.0,0.0
1589,0,0,9,1,0,0,0,7,0,0,9,0,0.37308004,0.53788435,0.08903563,0.23076923076923078,1,3094,707,34,111,2,80,533,26,0,76,124,3.593,3.593,2.016,2.016,2.817,0.175,0.0,0.735,0.116,0.068,0.031,0.0,0.001,0.076,0.001,0.0,0.047,0.016,0.008,0.091,0.017,0.016,0.01,0.136,0.0,0.001,0.001,0.004,0.0
2267,0,0,16,1,0,0,0,21,0,0,2,5,0.3656187,0.5317726,0.10260869,0.5625,0,3083,713,50,165,0,77,503,27,0,98,200,3.668,3.668,2.414,2.414,2.293,0.281,0.0,0.807,0.129,0.059,0.052,0.006,0.003,0.07,0.004,0.0,0.028,0.015,0.008,0.097,0.02,0.014,0.006,0.094,0.0,0.003,0.0,0.004,0.0
641,0,0,4,0,0,0,0,13,1,0,7,1,0.35302502,0.5370372,0.10993776,13.0,0,3075,720,43,169,0,91,521,24,0,119,179,3.55,3.55,2.206,2.206,2.384,0.249,0.0,0.788,0.146,0.044,0.053,0.003,0.001,0.061,0.0,0.0,0.018,0.013,0.019,0.057,0.022,0.022,0.006,0.119,0.0,0.0,0.001,0.001,0.0
1,0,8,0,0,0,0,1,3,0,0,2,1,0.011501763,0.13038155,0.8581167,2.0,0,2984,687,29,135,11,153,500,26,1,100,159,3.622,3.622,2.492,2.492,2.544,0.231,0.0,0.776,0.16,0.092,0.033,0.001,0.001,0.048,0.0,0.0,0.041,0.023,0.025,0.013,0.016,0.013,0.004,0.066,0.0,0.003,0.0,0.016,0.003
2160,0,8,22,9,0,0,1,19,0,0,7,3,0.04990082,0.36741886,0.5826803,3.3333333333333335,0,3054,802,68,174,2,115,648,25,1,145,146,3.165,3.165,1.802,1.802,2.916,0.182,0.0,0.745,0.1,0.049,0.044,0.001,0.002,0.052,0.0,0.0,0.042,0.036,0.02,0.066,0.009,0.009,0.007,0.135,0.0,0.001,0.001,0.001,0.0
698,0,0,6,0,0,0,3,13,0,0,6,6,0.33506334,0.56901515,0.09592147,1.8333333333333333,3,3100,729,43,153,0,96,525,27,0,112,197,3.543,3.543,2.26,2.26,2.367,0.27,0.0,0.801,0.141,0.055,0.03,0.001,0.001,0.055,0.0,0.001,0.03,0.018,0.014,0.07,0.018,0.014,0.008,0.118,0.0,0.001,0.0,0.008,0.005
3748,0,0,3,0,0,0,0,4,0,0,3,2,0.57493794,0.37347326,0.051588807,0.125,2,3088,717,28,100,0,114,543,26,2,111,201,3.527,3.527,2.333,2.333,2.32,0.28,0.0,0.807,0.13,0.017,0.032,0.0,0.001,0.07,0.001,0.0,0.046,0.036,0.028,0.053,0.026,0.025,0.015,0.152,0.0,0.0,0.0,0.003,0.0
2999,0,0,18,0,0,0,0,17,0,0,3,2,0.5943625,0.33399677,0.071640685,0.6428571428571429,4,3051,738,48,135,0,69,568,26,2,111,184,3.419,3.419,1.996,1.996,2.554,0.249,0.0,0.79,0.15,0.023,0.02,0.003,0.0,0.034,0.001,0.0,0.042,0.043,0.012,0.06,0.019,0.008,0.009,0.184,0.0,0.0,0.0,0.004,0.0
1636,0,0,8,3,0,0,1,3,0,0,0,3,0.53111756,0.39724365,0.071638845,0.21739130434782608,7,2924,605,45,77,0,63,407,25,0,35,204,4.002,4.002,2.355,2.355,2.101,0.337,0.0,0.83,0.165,0.053,0.066,0.003,0.005,0.063,0.003,0.0,0.026,0.003,0.003,0.093,0.02,0.028,0.008,0.091,0.0,0.0,0.0,0.0,0.0
3184,0,43,3,3,0,1,0,19,0,0,4,20,0.20812581,0.6083898,0.1834844,8.0,1,3064,718,35,144,3,299,553,25,0,191,160,3.526,3.526,1.862,1.862,2.546,0.223,0.0,0.772,0.128,0.16,0.021,0.003,0.0,0.058,0.0,0.0,0.024,0.021,0.065,0.029,0.018,0.008,0.006,0.074,0.0,0.003,0.0,0.007,0.0
3458,0,0,10,0,0,1,0,13,0,0,1,3,0.40883607,0.49935275,0.091811135,14.0,3,3028,672,32,107,0,75,459,26,2,80,218,3.743,3.743,2.3,2.3,2.218,0.324,0.0,0.827,0.159,0.048,0.049,0.001,0.001,0.058,0.003,0.0,0.019,0.001,0.003,0.11,0.028,0.009,0.001,0.082,0.0,0.003,0.0,0.003,0.0
3457,0,0,7,0,0,0,0,9,0,0,1,0,0.18011408,0.49148282,0.3284031,24.0,4,3065,685,38,108,0,78,482,27,0,71,214,3.712,3.712,2.26,2.26,2.246,0.312,0.0,0.822,0.149,0.055,0.064,0.006,0.001,0.047,0.001,0.0,0.045,0.007,0.013,0.086,0.016,0.013,0.004,0.089,0.0,0.001,0.0,0.007,0.0
1291,0,0,7,1,0,0,0,12,0,0,3,1,0.29272303,0.6314665,0.07581047,2.6666666666666665,0,3052,685,35,118,0,60,490,26,0,76,197,3.695,3.695,2.136,2.136,2.203,0.288,0.0,0.809,0.158,0.039,0.034,0.001,0.0,0.069,0.0,0.0,0.044,0.02,0.006,0.06,0.025,0.022,0.012,0.099,0.0,0.0,0.0,0.004,0.009
3648,0,0,31,5,0,0,4,28,0,0,12,7,0.412496,0.44424674,0.1432573,3.25,8,3086,803,69,251,0,108,630,25,2,160,189,3.268,3.268,2.139,2.139,2.59,0.235,0.0,0.784,0.143,0.064,0.034,0.0,0.0,0.041,0.0,0.0,0.027,0.02,0.019,0.059,0.021,0.007,0.002,0.108,0.0,0.005,0.0,0.004,0.0
2489,0,1,19,2,0,0,0,19,0,0,7,0,0.31819063,0.5127436,0.16906583,0.6153846153846154,1,3099,702,43,148,0,57,488,27,0,80,219,3.709,3.709,2.336,2.336,2.222,0.312,0.0,0.822,0.167,0.031,0.057,0.004,0.003,0.048,0.001,0.0,0.024,0.009,0.007,0.074,0.024,0.016,0.001,0.09,0.0,0.001,0.0,0.006,0.003
1520,0,2,36,4,0,0,0,41,0,0,7,8,0.2703493,0.6414988,0.08815186,0.45454545454545453,1,3074,796,56,228,0,157,610,27,1,148,168,3.283,3.283,1.944,1.944,2.774,0.211,0.0,0.767,0.094,0.117,0.025,0.001,0.001,0.039,0.0,0.0,0.054,0.014,0.016,0.049,0.008,0.01,0.026,0.085,0.0,0.001,0.001,0.004,0.0
1853,0,0,9,3,0,0,1,6,0,0,2,8,0.23532929,0.5493796,0.21529113,1.3333333333333333,0,3091,684,39,109,0,68,487,27,0,42,184,3.718,3.718,2.247,2.247,2.295,0.269,0.0,0.799,0.14,0.051,0.034,0.001,0.001,0.063,0.0,0.0,0.044,0.003,0.006,0.06,0.029,0.012,0.013,0.102,0.0,0.004,0.0,0.004,0.0
1136,0,0,24,0,0,0,0,23,0,0,12,2,0.17838033,0.6784072,0.14321245,1.0,0,2978,754,69,230,0,117,585,27,0,156,147,3.316,3.316,1.975,1.975,2.835,0.195,0.0,0.753,0.094,0.06,0.02,0.001,0.003,0.054,0.0,0.0,0.038,0.021,0.013,0.074,0.016,0.02,0.015,0.125,0.0,0.005,0.0,0.001,0.0
3304,0,0,13,0,0,0,0,13,0,0,8,0,0.42443237,0.48453382,0.09103382,0.6923076923076923,4,3024,750,63,175,0,103,585,28,1,138,196,3.368,3.368,2.159,2.159,2.492,0.261,0.0,0.797,0.141,0.048,0.033,0.004,0.003,0.051,0.001,0.0,0.037,0.035,0.017,0.063,0.024,0.013,0.003,0.124,0.0,0.0,0.0,0.003,0.0
3703,0,0,17,0,0,0,0,21,0,0,8,0,0.5600264,0.3993173,0.04065631,3.3333333333333335,1,3100,733,51,139,2,88,543,28,0,101,188,3.514,3.514,2.179,2.179,2.502,0.256,0.0,0.794,0.132,0.053,0.029,0.004,0.001,0.053,0.0,0.001,0.048,0.02,0.005,0.085,0.012,0.01,0.011,0.117,0.0,0.001,0.0,0.004,0.0
1631,0,0,3,0,0,0,0,3,0,0,0,1,0.58335656,0.37316918,0.043474227,9.0,1,3098,623,28,75,0,46,395,27,0,26,210,4.119,4.119,2.456,2.456,2.036,0.337,0.0,0.831,0.202,0.037,0.055,0.003,0.002,0.05,0.002,0.0,0.027,0.0,0.003,0.088,0.029,0.014,0.003,0.047,0.0,0.0,0.0,0.005,0.0
3445,0,0,18,0,0,0,0,19,0,0,9,0,0.44837606,0.45052746,0.10109648,0.27586206896551724,1,3098,733,57,149,0,73,558,27,0,96,207,3.523,3.523,2.092,2.092,2.342,0.282,0.0,0.808,0.145,0.03,0.037,0.0,0.0,0.04,0.004,0.0,0.026,0.026,0.015,0.08,0.018,0.022,0.008,0.139,0.0,0.001,0.001,0.0,0.0
1998,0,2,11,3,0,0,0,17,0,0,5,2,0.1305398,0.59988165,0.26957858,24.0,4,3069,701,31,117,2,69,499,27,2,77,170,3.645,3.645,2.077,2.077,2.443,0.243,0.0,0.784,0.131,0.054,0.046,0.001,0.004,0.054,0.001,0.0,0.03,0.019,0.009,0.088,0.007,0.013,0.013,0.108,0.0,0.001,0.0,0.004,0.0
663,0,3,0,0,0,1,0,14,0,0,4,8,0.33718124,0.57271427,0.090104535,1.25,0,2964,648,24,128,0,109,450,26,0,74,169,3.824,3.824,2.355,2.355,2.282,0.261,0.0,0.792,0.159,0.099,0.039,0.002,0.0,0.057,0.0,0.0,0.039,0.025,0.048,0.022,0.012,0.006,0.011,0.076,0.0,0.003,0.0,0.002,0.003
683,0,7,3,1,0,3,1,19,0,0,7,12,0.1328706,0.64632934,0.22080006,2.3333333333333335,0,3027,703,35,176,1,140,503,27,1,105,194,3.623,3.623,2.187,2.187,2.32,0.276,0.0,0.804,0.159,0.112,0.046,0.0,0.001,0.051,0.0,0.0,0.023,0.02,0.061,0.009,0.009,0.003,0.004,0.081,0.0,0.004,0.0,0.001,0.006
1257,0,1,3,0,0,1,0,3,0,0,4,0,0.20975389,0.55507535,0.23517078,0.06666666666666667,2,3089,644,35,83,4,51,432,27,0,27,187,3.933,3.933,2.246,2.246,2.26,0.29,0.0,0.809,0.193,0.014,0.067,0.0,0.0,0.051,0.003,0.0,0.014,0.005,0.003,0.092,0.02,0.022,0.006,0.099,0.0,0.0,0.0,0.005,0.0
3610,0,1,13,2,0,1,3,10,1,0,3,8,0.45282936,0.4799078,0.0672628,1.8,3,3073,712,56,152,0,92,503,27,3,94,199,3.619,3.619,2.257,2.257,2.268,0.279,0.0,0.806,0.166,0.053,0.046,0.0,0.001,0.049,0.0,0.0,0.041,0.015,0.013,0.06,0.029,0.006,0.007,0.084,0.0,0.003,0.0,0.01,0.004
317,0,0,8,0,0,0,0,8,0,0,8,7,0.016914673,0.2802788,0.70280653,9.0,1,3064,681,61,146,0,88,477,27,0,64,158,3.771,3.771,2.28,2.28,2.432,0.232,0.0,0.776,0.159,0.065,0.063,0.003,0.001,0.057,0.009,0.0,0.022,0.029,0.009,0.075,0.023,0.019,0.009,0.075,0.0,0.0,0.0,0.003,0.0
648,0,0,15,0,0,0,0,15,0,0,0,0,0.090547025,0.55748147,0.35197148,5.666666666666667,0,3062,745,37,124,0,85,575,27,0,129,178,3.387,3.387,2.011,2.011,2.596,0.239,0.0,0.784,0.121,0.043,0.032,0.0,0.003,0.052,0.003,0.0,0.034,0.024,0.011,0.081,0.031,0.013,0.007,0.16,0.0,0.001,0.0,0.001,0.0
1434,0,5,5,1,0,0,2,5,1,0,0,0,0.16903952,0.6402591,0.19070138,0.13043478260869565,2,2996,669,32,66,0,83,491,26,0,43,188,3.605,3.605,1.775,1.775,2.331,0.281,0.0,0.805,0.157,0.045,0.036,0.001,0.0,0.051,0.0,0.0,0.031,0.019,0.003,0.094,0.016,0.01,0.007,0.127,0.0,0.003,0.0,0.003,0.001
1479,0,0,19,0,0,0,0,20,0,0,10,0,0.0961855,0.5520153,0.35179916,1.25,0,3057,693,50,154,0,72,486,27,0,91,217,3.707,3.707,2.344,2.344,2.179,0.313,0.0,0.822,0.163,0.045,0.04,0.003,0.0,0.065,0.001,0.0,0.03,0.016,0.01,0.071,0.019,0.013,0.01,0.114,0.0,0.0,0.0,0.001,0.0
709,0,0,27,0,0,0,1,28,0,0,10,1,0.260133,0.6344132,0.1054538,6.0,1,3088,753,57,176,2,97,587,25,0,101,185,3.45,3.45,2.096,2.096,2.597,0.246,0.0,0.788,0.124,0.076,0.027,0.001,0.0,0.045,0.0,0.0,0.041,0.02,0.013,0.062,0.029,0.003,0.005,0.094,0.0,0.004,0.0,0.005,0.003
3430,0,0,19,0,0,0,0,18,0,0,4,1,0.17701128,0.6760527,0.14693604,0.75,4,2995,674,47,120,0,58,495,27,0,73,190,3.685,3.685,2.041,2.041,2.285,0.282,0.0,0.806,0.134,0.01,0.039,0.0,0.0,0.062,0.0,0.001,0.013,0.021,0.015,0.086,0.034,0.018,0.006,0.177,0.0,0.001,0.0,0.004,0.0
1282,0,0,7,3,0,0,3,6,0,0,0,0,0.15028673,0.69752043,0.15219288,4.5,1,3028,634,35,127,0,91,404,26,0,66,194,4.038,4.038,2.542,2.542,2.305,0.306,0.0,0.816,0.158,0.093,0.071,0.0,0.002,0.039,0.003,0.002,0.033,0.003,0.002,0.085,0.019,0.017,0.009,0.046,0.0,0.0,0.0,0.003,0.013
1768,0,4,21,2,0,0,1,22,0,0,7,2,0.3081833,0.5132914,0.17852528,0.7142857142857143,1,3074,731,67,208,2,118,521,27,4,123,226,3.579,3.579,2.247,2.247,2.119,0.309,0.0,0.822,0.12,0.097,0.036,0.0,0.001,0.049,0.001,0.0,0.036,0.023,0.01,0.075,0.016,0.016,0.008,0.093,0.0,0.0,0.0,0.004,0.0
972,0,4,5,1,0,1,0,8,0,1,4,6,0.31943393,0.4881916,0.19237453,1.0,0,3064,720,58,189,0,156,539,27,0,128,197,3.518,3.518,2.155,2.155,2.278,0.274,0.0,0.803,0.118,0.089,0.053,0.0,0.0,0.072,0.001,0.001,0.053,0.017,0.014,0.032,0.01,0.014,0.022,0.126,0.0,0.0,0.0,0.004,0.0
2675,0,2,19,1,0,0,2,17,1,1,15,11,0.34854552,0.5015172,0.14993724,0.13333333333333333,3,3055,736,77,191,0,134,550,26,0,139,153,3.485,3.485,2.543,2.543,2.667,0.208,0.0,0.762,0.129,0.035,0.034,0.0,0.001,0.082,0.0,0.001,0.034,0.024,0.022,0.056,0.019,0.003,0.01,0.148,0.0,0.004,0.0,0.0,0.0
2680,0,0,24,0,0,0,0,26,0,0,13,6,0.44404218,0.4550257,0.10093209,0.6666666666666666,2,3045,741,78,199,0,112,556,27,0,131,183,3.445,3.445,2.288,2.288,2.414,0.247,0.0,0.788,0.119,0.047,0.04,0.0,0.001,0.063,0.0,0.0,0.03,0.022,0.008,0.067,0.022,0.008,0.011,0.131,0.0,0.003,0.0,0.007,0.0
1306,0,38,8,0,0,0,0,8,0,0,1,7,0.4802662,0.45675644,0.06297731,0.14285714285714285,0,3029,719,41,126,0,226,534,24,0,152,195,3.46,3.46,2.138,2.138,2.254,0.271,0.0,0.802,0.152,0.067,0.032,0.001,0.001,0.056,0.001,0.0,0.035,0.008,0.001,0.078,0.026,0.01,0.003,0.147,0.0,0.0,0.0,0.001,0.0
1400,0,0,10,0,0,0,0,10,0,0,0,0,0.142066,0.5722462,0.2856878,6.0,1,3082,729,41,122,0,65,542,26,0,125,197,3.472,3.472,2.178,2.178,2.406,0.27,0.0,0.801,0.152,0.011,0.037,0.001,0.001,0.07,0.0,0.0,0.034,0.053,0.037,0.016,0.027,0.003,0.01,0.17,0.0,0.0,0.0,0.003,0.0
1408,0,0,27,0,0,1,2,29,0,0,14,14,0.27476862,0.6257532,0.09947817,0.8888888888888888,0,3035,771,90,287,0,126,586,27,0,154,151,3.345,3.345,2.044,2.044,2.866,0.196,0.0,0.755,0.099,0.078,0.016,0.001,0.0,0.058,0.001,0.0,0.048,0.017,0.016,0.089,0.008,0.008,0.014,0.105,0.0,0.004,0.0,0.001,0.0
3296,0,0,19,1,0,0,0,22,0,0,2,3,0.21004625,0.5954339,0.19451982,11.0,1,3080,727,47,186,1,76,542,27,0,113,218,3.579,3.579,2.169,2.169,2.258,0.3,0.0,0.817,0.162,0.076,0.043,0.004,0.001,0.048,0.003,0.0,0.025,0.011,0.01,0.072,0.025,0.006,0.006,0.095,0.0,0.0,0.0,0.001,0.0
2237,0,1,16,1,0,1,0,15,0,0,3,1,0.17622131,0.65985274,0.16392587,0.47368421052631576,2,3051,697,45,123,0,71,498,25,0,75,201,3.64,3.64,2.19,2.19,2.308,0.288,0.0,0.81,0.139,0.049,0.037,0.003,0.004,0.042,0.001,0.0,0.044,0.009,0.003,0.073,0.023,0.02,0.023,0.103,0.0,0.0,0.0,0.013,0.0
3302,0,0,21,3,0,0,1,18,0,0,7,4,0.31243005,0.5705707,0.11699918,1.5714285714285714,2,3066,729,65,184,2,125,542,28,0,135,221,3.545,3.545,2.343,2.343,2.189,0.303,0.0,0.819,0.11,0.096,0.04,0.001,0.0,0.056,0.0,0.0,0.036,0.021,0.022,0.063,0.023,0.005,0.005,0.103,0.0,0.001,0.0,0.007,0.0
1496,0,0,14,3,0,0,0,11,0,0,2,4,0.39419907,0.50851434,0.097286604,1.0,0,2996,656,45,123,2,77,440,27,0,76,196,3.848,3.848,2.439,2.439,2.137,0.299,0.0,0.814,0.148,0.067,0.047,0.0,0.0,0.069,0.003,0.0,0.034,0.012,0.012,0.066,0.027,0.014,0.006,0.079,0.0,0.002,0.0,0.005,0.0
3419,0,0,17,0,0,0,0,16,0,0,5,0,0.35060626,0.5351381,0.11425562,0.9411764705882353,5,3071,723,43,135,0,77,542,26,1,88,212,3.527,3.527,2.217,2.217,2.402,0.293,0.0,0.814,0.126,0.047,0.033,0.006,0.0,0.054,0.001,0.0,0.033,0.028,0.01,0.069,0.028,0.008,0.01,0.149,0.0,0.0,0.0,0.003,0.0
2038,0,0,13,0,0,0,1,13,0,0,5,6,0.19827944,0.50089735,0.30082315,1.1818181818181819,2,3085,693,51,167,2,72,484,27,0,69,223,3.747,3.747,2.675,2.675,2.152,0.322,0.0,0.827,0.169,0.056,0.046,0.001,0.004,0.055,0.0,0.0,0.02,0.009,0.003,0.071,0.023,0.017,0.007,0.097,0.0,0.003,0.0,0.006,0.003
1529,0,0,7,0,0,0,0,6,0,0,0,0,0.1821603,0.61035615,0.20748357,2.2857142857142856,0,3056,688,42,114,0,62,509,25,0,54,157,3.642,3.642,2.174,2.174,2.493,0.228,0.0,0.774,0.118,0.035,0.052,0.001,0.0,0.089,0.003,0.0,0.052,0.016,0.006,0.076,0.017,0.004,0.012,0.142,0.0,0.0,0.0,0.0,0.0
1663,0,2,23,2,0,0,0,20,0,0,5,6,0.27328536,0.5055698,0.2211448,19.0,0,3066,756,70,185,4,100,577,27,0,122,208,3.402,3.402,2.224,2.224,2.326,0.275,0.0,0.805,0.147,0.052,0.034,0.0,0.001,0.044,0.001,0.0,0.054,0.022,0.015,0.057,0.021,0.011,0.007,0.095,0.0,0.001,0.0,0.001,0.0
1354,0,0,18,0,0,1,0,19,0,0,5,1,0.18211912,0.6972628,0.12061808,0.5454545454545454,0,3084,722,67,161,0,112,521,27,0,106,198,3.572,3.572,2.284,2.284,2.285,0.274,0.0,0.803,0.112,0.072,0.043,0.0,0.0,0.042,0.0,0.0,0.043,0.015,0.004,0.083,0.018,0.004,0.011,0.116,0.0,0.004,0.0,0.006,0.0
3732,0,1,15,1,0,0,2,13,2,1,2,4,0.2337325,0.53803784,0.22822964,0.5,1,2941,673,57,137,2,97,476,27,0,68,171,3.642,3.642,2.217,2.217,2.361,0.254,0.0,0.79,0.14,0.07,0.046,0.0,0.003,0.053,0.001,0.0,0.028,0.006,0.012,0.094,0.016,0.009,0.004,0.098,0.0,0.0,0.0,0.007,0.001
1643,0,0,25,1,0,0,0,24,0,0,9,5,0.43451104,0.4913086,0.0741803,10.0,2,3095,727,56,175,0,96,530,26,1,125,196,3.618,3.618,2.507,2.507,2.399,0.27,0.0,0.801,0.149,0.063,0.066,0.004,0.003,0.054,0.0,0.004,0.026,0.019,0.015,0.066,0.017,0.012,0.008,0.095,0.001,0.0,0.0,0.0,0.0
1051,0,0,16,6,0,0,1,12,0,0,4,9,0.059589833,0.4298607,0.5105495,0.5416666666666666,1,3087,697,53,144,0,64,493,27,0,79,189,3.694,3.694,2.185,2.185,2.403,0.271,0.0,0.801,0.116,0.036,0.036,0.003,0.001,0.065,0.001,0.0,0.043,0.009,0.014,0.106,0.017,0.001,0.011,0.161,0.0,0.001,0.0,0.001,0.003
795,0,0,6,0,0,0,0,8,0,0,8,0,0.10787275,0.52311814,0.3690091,2.0,1,3014,703,41,99,2,67,526,27,0,74,156,3.486,3.486,1.863,1.863,2.575,0.222,0.0,0.77,0.124,0.05,0.043,0.003,0.003,0.053,0.0,0.0,0.046,0.023,0.018,0.084,0.017,0.017,0.009,0.137,0.0,0.0,0.001,0.003,0.0
2693,0,2,6,0,0,0,0,6,0,0,5,0,0.41817454,0.4902275,0.09159797,33.0,5,3058,673,16,116,0,62,480,27,0,51,134,3.737,3.737,2.054,2.054,2.747,0.199,0.0,0.752,0.129,0.077,0.045,0.006,0.001,0.039,0.0,0.0,0.027,0.012,0.013,0.114,0.019,0.019,0.004,0.103,0.0,0.0,0.0,0.003,0.0
